Customer_id,Account_balance,Transaction_amt,Reported_amount,Currency,Country,TransactionDate,Transaction_remarks,Risk_Score
1919,-76,3405,3405,EUR,FR,2025-02-28,,2
1920,84865,921,921,EUR,FR,2025-03-05,,0
1921,-8147,2752,2752,GBP,UK,2025-03-16,,2
1922,78798,476,476,EUR,DE,2025-03-23,,0
1923,96093,4050,4050,INR,IN,2025-03-20,,0
1924,43593,2667,2667,USD,US,2025-02-28,,0
1925,55245,925,756,USD,US,2025-02-26,,1
1926,37872,4891,4891,USD,FR,2025-02-27,,0
1927,91216,704,704,EUR,DE,2025-02-28,,0
1928,1228,474,474,EUR,FR,2025-02-28,,0
1929,51361,3804,3804,EUR,FR,2025-02-23,,0
1930,78400,4226,4226,INR,IN,2025-03-13,,0
1931,57075,2437,2437,USD,US,2025-03-10,,0
1932,84495,1681,1681,USD,US,2025-03-03,,0
1933,36455,4037,4037,EUR,DE,2025-02-24,Several so health simple.,0
1934,37543,4750,4750,USD,US,2025-03-15,,0
1935,-7906,2514,2514,INR,IN,2025-02-27,,2
1936,88033,463,463,EUR,DE,2025-03-03,Mission suggest get fine.,0
1937,40240,1133,1133,INR,IN,2025-02-24,,0
1938,35354,4419,4419,EUR,DE,2025-03-23,,0
1939,30710,3137,3137,EUR,DE,2025-03-18,,0
1940,82006,4108,4108,EUR,DE,2025-02-28,,0
1941,12147,23,23,EUR,FR,2025-03-03,Magazine attack quickly first effort.,0
1942,65599,1675,1675,GBP,UK,2025-03-01,,0
1943,62973,2223,2223,INR,IN,2025-03-14,Other best trial pass great wish agreement.,0
1944,72978,3759,3759,GBP,FR,2025-02-27,,0
1945,89111,3881,3881,EUR,FR,2025-03-03,,0
1946,38297,2508,2508,GBP,UK,2025-03-12,,0
1947,6259,1552,1411,USD,US,2025-03-11,,1
1948,7666,3750,3750,EUR,DE,2025-03-14,,0
1949,52087,3615,3615,EUR,DE,2025-02-28,,0
1950,99313,1825,1825,EUR,DE,2025-03-13,,0
1951,26558,4745,4745,INR,IN,2025-03-05,,0
1952,37111,4194,4194,USD,US,2025-03-21,,0
1953,35118,1313,1313,EUR,FR,2025-03-05,,0
1954,39753,172,172,EUR,FR,2025-03-16,,0
1955,77494,4402,4402,EUR,DE,2025-03-01,,0
1956,52937,4003,4003,USD,US,2025-03-14,,0
1957,51482,3554,3554,EUR,DE,2025-03-14,,0
1958,15719,1066,1066,EUR,FR,2025-02-26,,0
1959,86967,4042,4042,INR,IN,2025-03-02,,0
1960,21734,1410,1410,USD,US,2025-03-13,,0
1961,43607,4966,4966,USD,US,2025-03-01,,0
1962,2088,519,519,USD,US,2025-02-27,,0
1963,10662,2571,2571,GBP,UK,2025-03-05,,0
1964,1053,1026,1026,EUR,FR,2025-03-11,,0
1965,98250,2472,2582,GBP,DE,2025-03-13,,1
1966,73281,2104,2104,EUR,DE,2025-02-27,,0
1967,11995,508,508,EUR,DE,2025-03-17,Smile including test half class method if.,0
1968,3576,4620,4620,INR,IN,2025-03-19,,1
1969,84833,3875,3875,USD,US,2025-03-08,,0
1970,26700,3601,3601,INR,IN,2025-03-11,,0
1971,49214,3150,3150,INR,IN,2025-03-10,,0
1972,40540,1018,1018,EUR,DE,2025-03-20,,0
1973,22112,4442,4442,EUR,DE,2025-02-24,Be mission player ever trial long movie.,0
1974,48482,72,-124,USD,US,2025-03-12,,1
1975,86708,355,355,EUR,IN,2025-03-01,,0
1976,95634,1125,1125,GBP,UK,2025-02-24,,0
1977,97955,3444,3444,EUR,DE,2025-02-25,Clear fill lawyer city policy nothing.,0
1978,41064,2725,2725,INR,IN,2025-02-23,,0
1979,40826,62,62,GBP,DE,2025-03-10,,0
1980,34183,3284,3284,EUR,DE,2025-03-15,Card glass article smile organization.,0
1981,56192,4832,4832,GBP,UK,2025-02-24,,0
1982,10463,1228,1228,EUR,DE,2025-03-07,,0
1983,12935,2182,2182,EUR,FR,2025-03-06,,0
1984,1406,2119,2119,GBP,UK,2025-02-26,,1
1985,32741,2740,2740,EUR,FR,2025-03-16,,0
1986,45688,4121,4121,USD,US,2025-03-03,,0
1987,99731,1448,1448,USD,US,2025-02-24,,0
1988,71111,2988,2988,GBP,UK,2025-03-02,,0
1989,46827,2006,2006,GBP,UK,2025-03-15,,0
1990,68009,2984,3019,GBP,US,2025-03-09,,1
1991,12174,586,586,INR,UK,2025-03-11,Trip really deal standard pick me.,0
1992,63711,763,763,EUR,DE,2025-03-14,,0
1993,58955,1940,1940,USD,FR,2025-03-06,,0
1994,-3493,1303,1303,USD,US,2025-03-10,,2
1995,78695,3552,3622,EUR,FR,2025-03-12,Discover skill area position score improve view.,1
1996,-9433,938,938,INR,IN,2025-03-13,,2
1997,59157,4919,4919,INR,UK,2025-02-28,,0
1998,22807,3180,3180,GBP,UK,2025-03-10,Child Mr while dream cut raise.,0
1999,27527,2715,2715,INR,IN,2025-03-03,,0
